invoice_id,vendor_name,vendor_gstin,amount,tax_amount,tax_rate,invoice_date,submission_date,po_number,bank_account,payment_terms,is_anomaly,anomaly_type
INV-03439,Infostretch Corp,54JDQHL2140L0A3,121253.83,21825.69,0.18,2023-03-16,2023-03-30,PO-8046-RGAE,ATOL2872376618802,Net 30,0,none
INV-05736,3i Infotech,68JFCCR6660P0N4,815527.79,146795.0,0.18,2023-12-05,2023-12-11,PO-1539-AWBQ,XXJP5932125490162,Net 30,0,none
INV-01403,Cybage Software,98HJBYU1008W1C4,1153854.65,207693.84,0.18,2024-08-27,2024-08-29,PO-2080-XYZJ,WGLM6397054812707,Net 30,0,none
INV-04203,Mindtree Solutions,41KAGCW4268B9S1,334541.29,60217.43,0.18,2024-05-30,2024-06-11,PO-0456-JHLP,LHQZ3386182735187,Net 45,0,none
INV-09381,Dynacons Systems,26LIUNY2215P3K8,1935075.84,348313.65,0.18,2024-07-01,2024-07-02,,BVBH8217355343820,Net 30,1,missing_po
INV-09990,Sonata Software,32OVHHT7499K8D7,1017168.88,183090.4,0.18,2024-07-03,2024-12-25,PO-3262-HDFJ,YADT3226199171827,Net 45,1,late_submission
INV-03637,Redington India,74KICEN7451I0R9,605967.46,109074.14,0.18,2023-09-18,2023-09-26,PO-5341-QGBL,SIXB8636619074973,Net 30,0,none
INV-06435,Mphasis Corp,14FZNUS4574A1G9,406333.43,73140.02,0.18,2024-08-07,2024-08-22,PO-4984-CKPW,XQWR8677855643397,Net 30,0,none
INV-04317,Happiest Minds,08NATVA6271Q6X4,203925.25,36706.54,0.18,2024-04-17,2024-04-21,PO-0380-KSKA,IYWI6974159329184,Net 30,0,none
INV-03976,Redington India,74KICEN7451I0R9,750272.84,135049.11,0.18,2024-04-08,2024-04-18,PO-1655-CTJT,SIXB8636619074973,Net 30,0,none
INV-03871,Wipro Technologies,69NFNFG9475I4R1,353801.29,63684.23,0.18,2024-11-13,2024-11-26,PO-2090-GTIK,ZUPT8856179560914,Net 30,0,none
INV-04887,Trigent Software,36QTNYS5556X2N0,676773.89,121819.3,0.18,2024-07-29,2024-08-13,PO-0626-UKST,ECZJ1508087801977,Net 45,0,none
INV-07596,Newgen Software,96WDAOF1307T2B5,375239.52,67543.11,0.18,2024-08-21,2024-09-01,PO-2444-YFYK,ZVAV2798537321913,Net 60,0,none
INV-05183,Happiest Minds,08NATVA6271Q6X4,304678.34,54842.1,0.18,2023-01-03,2023-01-06,PO-5247-QHLB,IYWI6974159329184,Net 45,0,none
INV-00730,Trigent Software,36QTNYS5556X2N0,1022401.55,184032.28,0.18,2024-10-29,2024-11-03,PO-0901-LRDI,ECZJ1508087801977,Net 30,0,none
INV-08827,Sasken Technologies,25RXQUY1695H6N4,8113598.58,1460447.74,0.18,2023-02-21,2023-03-08,PO-2713-FQHY,RRWX9093164663159,Net 60,1,amount_spike
INV-03273,Zensar IT Services,09TZXPP4803A4M3,230521.83,41493.93,0.18,2023-07-03,2023-07-10,PO-4779-BUWZ,MTDJ1912550590581,Net 45,0,none
INV-04476,Subex Ltd,30VHFNS3751Q1W1,2197791.01,395602.38,0.18,2024-05-27,2024-06-10,PO-1542-VWIZ,ELVQ0484796554552,Net 30,0,none
INV-00569,Cybage Software,98HJBYU1008W1C4,1019279.69,183470.34,0.18,2024-03-15,2024-03-29,PO-1108-GJMX,WGLM6397054812707,Net 45,0,none
INV-09747,Mindtree Solutions,41KAGCW4268B9S1,366478.32,65966.1,0.18,2025-02-10,2024-05-17,PO-2090-GTIK,LHQZ3386182735187,Net 30,1,future_dated
INV-00486,KPIT Technologies,38VEAAX3653Y0Y0,559180.56,100652.5,0.18,2023-04-10,2023-04-25,PO-8715-MTIK,FKSA0820239639002,Net 30,0,none
INV-08951,Tata Elxsi,97SMFIV1461U2P8,397603.25,71568.58,0.18,2023-02-08,2023-02-10,PO-9352-ANIB,EGTM3209446746385,Net 30,1,amount_below_po
INV-09618,Cybage Software,,1228635.0,221154.3,0.18,2023-09-26,2023-10-06,PO-5363-DPSR,WGLM6397054812707,Net 30,1,missing_gst_number
INV-01550,3i Infotech,68JFCCR6660P0N4,467522.46,84154.04,0.18,2024-10-25,2024-11-01,PO-4276-QVVU,XXJP5932125490162,Net 30,0,none
INV-04941,Tanla Platforms,59LWUTS7773W2B4,2145987.25,386277.7,0.18,2024-03-04,2024-03-06,PO-3518-QEBS,HOSN7336413677532,Net 45,0,none
INV-05338,Hexaware Technologies,73UYSOI6520N3R6,476392.34,85750.62,0.18,2024-02-05,2024-02-12,PO-0047-FRKA,WJUQ9385943177536,Net 45,0,none
INV-03633,TCS Digital Solutions,27KTEYT5863X9D1,1906587.3,343185.71,0.18,2023-10-23,2023-10-29,PO-6589-TYSK,FAPF5400877480084,Net 45,0,none
INV-09736,Happiest Minds,08NATVA6271Q6X4,314198.72,56555.77,0.18,2023-10-28,2023-06-24,PO-0480-HOCL,IYWI6974159329184,Net 60,1,weekend_invoice
INV-07443,Accelya Solutions,24BSBQF3370E9Q0,1841696.71,331505.41,0.18,2024-06-27,2024-07-02,PO-0055-NQML,TBBS8321851120284,Net 30,0,none
INV-02094,Happiest Minds,08NATVA6271Q6X4,305156.6,54928.19,0.18,2024-05-29,2024-06-12,PO-9031-DDJC,IYWI6974159329184,Net 60,0,none
INV-00139,Iris Computers,92JDQBJ6656M3R2,1642126.54,295582.78,0.18,2023-01-13,2023-01-23,PO-7153-IEKM,CFEY9201378382544,Net 45,0,none
INV-03326,Accelya Solutions,24BSBQF3370E9Q0,1311259.43,236026.7,0.18,2023-06-01,2023-06-11,PO-9380-DNCM,TBBS8321851120284,Net 30,0,none
INV-09737,Tech Mahindra Ltd,50ATKML8414N4Z6,638280.44,114890.48,0.18,2023-08-19,2023-01-23,PO-9219-RFLQ,XBCB1352237333077,Net 60,1,weekend_invoice
INV-02615,Datamatics Global,72BCSBC0104B2T5,1887807.28,339805.31,0.18,2023-04-25,2023-05-07,PO-9380-DNCM,MAPT2682906393328,Net 60,0,none
INV-00102,Geometric Ltd,90XHMDH5605X3E0,104189.76,18754.16,0.18,2023-12-27,2024-01-01,PO-0900-BKKF,ZVZR2605281559933,Net 45,0,none
INV-05633,Kellton Tech,86ZEYPH2930B1L1,237516.74,42753.01,0.18,2023-04-06,2023-04-16,PO-1199-EIWS,HNPR8007103208557,Net 30,0,none
INV-01395,Newgen Software,96WDAOF1307T2B5,428553.1,77139.56,0.18,2023-04-26,2023-05-09,PO-3860-RFOV,ZVAV2798537321913,Net 30,0,none
INV-00604,NIIT Technologies,06ENXBW2738B9L4,1787265.71,321707.83,0.18,2023-06-19,2023-06-27,PO-0997-QNJC,JQRT0779311872435,Net 60,0,none
INV-00179,Savex Technologies,76UXAQM2870D6A5,715422.53,128776.06,0.18,2023-11-22,2023-12-04,PO-4276-QVVU,JBED3078188120744,Net 60,0,none
INV-08486,Newgen Software,96WDAOF1307T2B5,548228.06,98681.05,0.18,2024-04-08,2024-04-10,PO-8167-ZYFF,ZVAV2798537321913,Net 30,0,none
INV-08490,KPIT Technologies,38VEAAX3653Y0Y0,388454.54,69921.82,0.18,2023-09-29,2023-10-04,PO-8284-RLTN,FKSA0820239639002,Net 45,0,none
INV-02004,Rashi Peripherals,81YZTAE9223U6Z3,657020.93,118263.77,0.18,2024-07-10,2024-07-12,PO-9839-QCCT,TIKE0673845888831,Net 30,0,none
INV-06247,Xoriant Solutions,76CCDAX0817X2D1,1461059.59,262990.73,0.18,2023-01-16,2023-01-30,PO-3212-GJTF,KMUY6413692964089,Net 30,0,none
INV-09785,Accelya Solutions,24BSBQF3370E9Q0,1915511.02,344791.98,0.18,2025-03-10,2023-08-16,PO-3182-KZUB,TBBS8321851120284,Net 45,1,future_dated
INV-02819,Redington India,74KICEN7451I0R9,520215.0,93638.7,0.18,2023-07-31,2023-08-10,PO-4779-BUWZ,SIXB8636619074973,Net 30,0,none
INV-06639,Infosys BPM Ltd,68WMBDP4359A6Y4,1684103.64,303138.66,0.18,2023-04-05,2023-04-15,PO-1655-CTJT,FQYO8585635822023,Net 60,0,none
INV-01035,Supertron Electronics,84APENV3195F9K0,519041.38,93427.45,0.18,2023-04-19,2023-05-02,PO-6029-RDGW,VZIL5372592617511,Net 45,0,none
INV-08204,Infostretch Corp,54JDQHL2140L0A3,84992.85,15298.71,0.18,2023-07-17,2023-07-23,PO-7355-TJCS,ATOL2872376618802,Net 60,0,none
INV-06487,Infostretch Corp,54JDQHL2140L0A3,131901.85,23742.33,0.18,2024-05-06,2024-05-16,PO-3212-GJTF,ATOL2872376618802,Net 45,0,none
INV-01273,Subex Ltd,30VHFNS3751Q1W1,1506063.89,271091.5,0.18,2023-03-06,2023-03-08,PO-2370-PNNL,ELVQ0484796554552,Net 30,0,none
INV-00492,Majesco Ltd,85BEHHA7355T6K4,1155964.06,208073.53,0.18,2023-05-24,2023-06-06,PO-8100-XXPJ,XLJV8093123115690,Net 60,0,none
INV-02847,Hexaware Technologies,73UYSOI6520N3R6,575403.32,103572.6,0.18,2023-01-09,2023-01-16,PO-4824-DFKD,WJUQ9385943177536,Net 60,0,none
INV-09335,Birlasoft Ltd,60TTQUN5387R6H1,650901.57,117162.28,0.18,2024-01-02,2024-01-13,,VRVF2849035694298,Net 45,1,missing_po
INV-00267,Sasken Technologies,25RXQUY1695H6N4,988170.35,177870.66,0.18,2023-04-19,2023-04-23,PO-9743-RRRC,RRWX9093164663159,Net 60,0,none
INV-03384,Compuage Infocom,13KLEPU6075O6Y2,775451.78,139581.32,0.18,2024-01-12,2024-01-22,PO-0997-QNJC,ELRI9763961994631,Net 30,0,none
INV-01036,Compuage Infocom,13KLEPU6075O6Y2,913096.4,164357.35,0.18,2024-11-12,2024-11-19,PO-8284-RLTN,ELRI9763961994631,Net 30,0,none
INV-07671,Persistent Systems,64YNHIH3193U2F2,1471039.28,264787.07,0.18,2024-07-16,2024-07-23,PO-0154-TGKZ,QFQJ7666680899218,Net 60,0,none
INV-09782,Softcell Technologies,35UAQEX7902T9I4,984373.64,177187.26,0.18,2025-12-20,2024-10-29,PO-0997-QNJC,ZAPZ4138823350355,Net 45,1,future_dated
INV-01434,Infostretch Corp,54JDQHL2140L0A3,96638.52,17394.93,0.18,2023-11-01,2023-11-11,PO-0380-KSKA,ATOL2872376618802,Net 30,0,none
INV-02853,Kellton Tech,86ZEYPH2930B1L1,182755.6,32896.01,0.18,2024-10-14,2024-10-26,PO-3182-KZUB,HNPR8007103208557,Net 45,0,none
INV-04709,Subex Ltd,30VHFNS3751Q1W1,1510406.04,271873.09,0.18,2024-06-05,2024-06-19,PO-9382-XPFK,ELVQ0484796554552,Net 60,0,none
INV-02721,Birlasoft Ltd,60TTQUN5387R6H1,397493.46,71548.82,0.18,2023-11-06,2023-11-07,PO-3579-GXQW,VRVF2849035694298,Net 45,0,none
INV-03849,3i Infotech,68JFCCR6660P0N4,526626.58,94792.78,0.18,2023-09-15,2023-09-30,PO-1226-CZDU,XXJP5932125490162,Net 60,0,none
INV-01457,Sonata Software,32OVHHT7499K8D7,938937.31,169008.72,0.18,2023-06-29,2023-07-03,PO-2370-PNNL,YADT3226199171827,Net 45,0,none
INV-05176,Onward Technologies,40LMVQR4946M6J5,47278.69,8510.16,0.18,2024-07-22,2024-08-04,PO-8100-XXPJ,XVRP4921936514893,Net 30,0,none
INV-02239,Mindtree Solutions,41KAGCW4268B9S1,346707.11,62407.28,0.18,2023-09-11,2023-09-15,PO-8284-RLTN,LHQZ3386182735187,Net 45,0,none
INV-00415,Supertron Electronics,84APENV3195F9K0,452527.66,81454.98,0.18,2023-10-30,2023-11-09,PO-9471-SQAY,VZIL5372592617511,Net 30,0,none
INV-05571,Geometric Ltd,90XHMDH5605X3E0,121041.64,21787.5,0.18,2024-12-03,2024-12-06,PO-8436-HFCW,ZVZR2605281559933,Net 30,0,none
INV-01254,Geometric Ltd,90XHMDH5605X3E0,134437.63,24198.77,0.18,2024-05-08,2024-05-10,PO-9219-RFLQ,ZVZR2605281559933,Net 60,0,none
INV-02814,Cyient Ltd,72RREQY3980C4W7,1738865.5,312995.79,0.18,2023-02-20,2023-03-01,PO-9212-QEQG,IECV9217915203127,Net 30,0,none
INV-O86O2,HCL Services Pvt Ltd,06XCPDQ3781A7P5,78683.71,14163.07,0.18,2024-11-19,2024-11-22,PO-4076-KTMB,YREG7445396518713,Net 30,1,near_duplicate
INV-04106,Sonata Software,32OVHHT7499K8D7,982006.54,176761.18,0.18,2023-01-11,2023-01-15,PO-7777-NVMJ,YADT3226199171827,Net 30,0,none
INV-04091,Nihilent Ltd,40FXSPS1480H9K9,371045.13,66788.12,0.18,2024-11-18,2024-11-30,PO-6030-YQJB,EEBH9895003066871,Net 30,0,none
INV-05179,Tata Elxsi,97SMFIV1461U2P8,965947.77,173870.6,0.18,2023-02-20,2023-02-22,PO-8017-JHGG,EGTM3209446746385,Net 30,0,none
INV-08196,Supertron Electronics,84APENV3195F9K0,481784.92,86721.29,0.18,2023-03-17,2023-03-25,PO-1154-OIZO,VZIL5372592617511,Net 60,0,none
INV-09659,Cybage Software,,1014438.76,182598.98,0.18,2024-01-09,2024-01-23,PO-7279-OEBU,WGLM6397054812707,Net 30,1,missing_gst_number
INV-08462,Rashi Peripherals,81YZTAE9223U6Z3,924957.59,166492.37,0.18,2024-10-28,2024-11-11,PO-9604-NLUA,TIKE0673845888831,Net 30,0,none
INV-05344,Tata Elxsi,97SMFIV1461U2P8,1057855.1,190413.92,0.18,2024-03-26,2024-04-07,PO-9867-NHAO,EGTM3209446746385,Net 60,0,none
INV-05005,KALS Info Systems,94MSBNM9654Q1J8,358729.87,64571.38,0.18,2024-11-04,2024-11-17,PO-3062-UJBD,DGBS9006011018028,Net 60,0,none
INV-02741,Onward Technologies,40LMVQR4946M6J5,64352.09,11583.38,0.18,2024-11-14,2024-11-21,PO-2362-LYNN,XVRP4921936514893,Net 60,0,none
INV-05505,Cyient Ltd,72RREQY3980C4W7,1705625.51,307012.59,0.18,2023-03-07,2023-03-09,PO-3008-XWDS,IECV9217915203127,Net 45,0,none
INV-07301,Iris Computers,92JDQBJ6656M3R2,1858790.94,334582.37,0.18,2023-08-28,2023-09-07,PO-3032-QCYP,CFEY9201378382544,Net 45,0,none
INV-03504,Accelya Solutions,24BSBQF3370E9Q0,1475412.69,265574.28,0.18,2023-05-17,2023-05-28,PO-2119-ZCTA,TBBS8321851120284,Net 60,0,none
INV-03771,Iris Computers,92JDQBJ6656M3R2,1839989.92,331198.19,0.18,2023-03-06,2023-03-11,PO-8647-YBAW,CFEY9201378382544,Net 45,0,none
INV-00922,Kellton Tech,86ZEYPH2930B1L1,214318.22,38577.28,0.18,2024-09-16,2024-09-17,PO-3518-QEBS,HNPR8007103208557,Net 45,0,none
INV-08786,Hexaware Technologies,73UYSOI6520N3R6,3943075.92,709753.67,0.18,2024-08-19,2024-08-23,PO-0378-NJWE,WJUQ9385943177536,Net 30,1,amount_spike
INV-01708,Newgen Software,96WDAOF1307T2B5,477906.25,86023.12,0.18,2024-10-22,2024-11-04,PO-8264-YLCB,ZVAV2798537321913,Net 45,0,none
INV-09201,Cybage Software,98HJBYU1008W1C4,1184554.34,213219.78,0.18,2023-09-18,2023-09-23,PO-4369-RUYQ,VNAF9028095395153,Net 45,1,changed_bank_account
INV-04159,Hexaware Technologies,73UYSOI6520N3R6,432007.75,77761.4,0.18,2024-07-05,2024-07-18,PO-4001-DVXI,WJUQ9385943177536,Net 30,0,none
INV-07166,Infostretch Corp,54JDQHL2140L0A3,86808.98,15625.62,0.18,2023-09-27,2023-10-01,PO-6169-JAGA,ATOL2872376618802,Net 45,0,none
INV-03723,3i Infotech,68JFCCR6660P0N4,676501.46,121770.26,0.18,2024-03-18,2024-03-26,PO-5144-CHZI,XXJP5932125490162,Net 30,0,none
INV-03746,Trigent Software,36QTNYS5556X2N0,1186110.65,213499.92,0.18,2023-06-29,2023-07-04,PO-0041-IYHI,ECZJ1508087801977,Net 30,0,none
INV-04971,Zensar IT Services,09TZXPP4803A4M3,191959.77,34552.76,0.18,2023-04-10,2023-04-20,PO-8418-NUYT,MTDJ1912550590581,Net 60,0,none
INV-08572,Cigniti Technologies,59ECPPK4618N3Z7,90787.73,16341.79,0.18,2024-01-31,2024-02-07,PO-1084-JNHX,SOEQ8611660011752,Net 30,1,exact_duplicate
INV-08478,Geometric Ltd,90XHMDH5605X3E0,112161.51,20189.07,0.18,2024-11-26,2024-11-29,PO-1154-OIZO,ZVZR2605281559933,Net 30,0,none
INV-03026,Datamatics Global,72BCSBC0104B2T5,1727171.92,310890.95,0.18,2024-09-27,2024-10-12,PO-8136-CFQW,MAPT2682906393328,Net 60,0,none
INV-04183,Hexaware Technologies,73UYSOI6520N3R6,363870.67,65496.72,0.18,2024-10-08,2024-10-09,PO-6097-GCLD,WJUQ9385943177536,Net 30,0,none
INV-06101,3i Infotech,68JFCCR6660P0N4,694036.72,124926.61,0.18,2024-05-27,2024-06-09,PO-2671-CMBR,XXJP5932125490162,Net 60,0,none
INV-05641,Trigent Software,36QTNYS5556X2N0,1064769.23,191658.46,0.18,2024-06-03,2024-06-10,PO-8595-DZKY,ECZJ1508087801977,Net 45,0,none
INV-04417,Tanla Platforms,59LWUTS7773W2B4,2012735.24,362292.34,0.18,2024-10-04,2024-10-07,PO-4041-SUSV,HOSN7336413677532,Net 30,0,none
INV-09557,Supertron Electronics,84APENV3195F9K0,524103.1,26205.15,0.18,2024-02-09,2024-02-21,PO-1087-OEAD,VZIL5372592617511,Net 45,1,tax_mismatch
INV-06946,KPIT Technologies,38VEAAX3653Y0Y0,693247.92,124784.63,0.18,2024-05-07,2024-05-11,PO-6589-TYSK,FKSA0820239639002,Net 60,0,none
INV-07347,HCL Services Pvt Ltd,06XCPDQ3781A7P5,121186.6,21813.59,0.18,2023-10-30,2023-11-13,PO-6391-ZNPD,YREG7445396518713,Net 30,0,none
INV-06102,KALS Info Systems,94MSBNM9654Q1J8,366363.42,65945.42,0.18,2024-04-01,2024-04-09,PO-5621-WCLI,DGBS9006011018028,Net 45,0,none
INV-09924,Dynacons Systems,26LIUNY2215P3K8,1948758.18,350776.47,0.18,2023-12-20,2024-05-19,PO-4625-SWDO,BVBH8217355343820,Net 30,1,late_submission
INV-07613,Onward Technologies,40LMVQR4946M6J5,77545.35,13958.16,0.18,2023-08-15,2023-08-23,PO-5225-AFCU,XVRP4921936514893,Net 60,0,none
INV-00701,Mindtree Solutions,41KAGCW4268B9S1,325043.14,58507.77,0.18,2023-06-01,2023-06-11,PO-7355-TJCS,LHQZ3386182735187,Net 30,0,none
INV-05939,Infosys BPM Ltd,68WMBDP4359A6Y4,1091830.15,196529.43,0.18,2024-09-09,2024-09-13,PO-9013-GIVN,FQYO8585635822023,Net 45,0,none
INV-06995,Iris Computers,92JDQBJ6656M3R2,1917199.05,345095.83,0.18,2024-12-03,2024-12-06,PO-7881-EZJQ,CFEY9201378382544,Net 30,0,none
INV-05325,Tata Elxsi,97SMFIV1461U2P8,1300969.97,234174.59,0.18,2024-06-27,2024-07-09,PO-6270-BKBV,EGTM3209446746385,Net 60,0,none
INV-02761,Zensar IT Services,09TZXPP4803A4M3,299266.34,53867.94,0.18,2024-07-01,2024-07-07,PO-7663-IAFD,MTDJ1912550590581,Net 30,0,none
INV-08546,Xoriant Solutions,76CCDAX0817X2D1,1140062.93,205211.33,0.18,2023-10-16,2023-10-29,PO-9013-GIVN,KMUY6413692964089,Net 60,1,exact_duplicate
INV-08367,Saksoft Ltd,80AHUXH4281M5Z6,1250081.06,225014.59,0.18,2023-01-11,2023-01-26,PO-6261-OQSU,HEZJ2452796367589,Net 60,0,none
INV-03356,Happiest Minds,08NATVA6271Q6X4,196000.32,35280.06,0.18,2023-09-06,2023-09-21,PO-3734-QHUG,IYWI6974159329184,Net 60,0,none
INV-01967,Mphasis Corp,14FZNUS4574A1G9,694502.65,125010.48,0.18,2023-05-15,2023-05-26,PO-0761-PZPG,XQWR8677855643397,Net 30,0,none
INV-00669,Birlasoft Ltd,60TTQUN5387R6H1,636980.05,114656.41,0.18,2024-09-18,2024-09-22,PO-2444-YFYK,VRVF2849035694298,Net 30,0,none
INV-01712,Kellton Tech,86ZEYPH2930B1L1,287367.47,51726.14,0.18,2024-04-08,2024-04-22,PO-4041-SUSV,HNPR8007103208557,Net 45,0,none
INV-01484,Infostretch Corp,54JDQHL2140L0A3,129122.28,23242.01,0.18,2024-01-29,2024-02-01,PO-0544-PSGS,ATOL2872376618802,Net 30,0,none
INV-02305,Wipro Technologies,69NFNFG9475I4R1,283292.18,50992.59,0.18,2023-02-06,2023-02-11,PO-2399-CSSA,ZUPT8856179560914,Net 60,0,none
INV-02072,Mphasis Corp,14FZNUS4574A1G9,512494.13,92248.94,0.18,2024-04-24,2024-05-05,PO-2616-KVHR,XQWR8677855643397,Net 45,0,none
INV-06422,Softcell Technologies,35UAQEX7902T9I4,1528782.33,275180.82,0.18,2024-08-14,2024-08-28,PO-1912-FSED,ZAPZ4138823350355,Net 60,0,none
INV-06751,Tanla Platforms,59LWUTS7773W2B4,1587986.04,285837.49,0.18,2023-10-20,2023-10-27,PO-8595-DZKY,HOSN7336413677532,Net 45,0,none
INV-00972,Ramsol Pvt Ltd,74BYZSJ6323U1B9,1651099.94,297197.99,0.18,2024-01-08,2024-01-20,PO-0154-TGKZ,IYYO4074583251825,Net 45,0,none
INV-09843,HCL Services Pvt Ltd,06XCPDQ3781A7P5,74649.87,13436.98,0.18,2023-01-31,2023-02-14,PO-EXP-7514,YREG7445396518713,Net 45,1,expired_po
INV-08858,Tanla Platforms,59LWUTS7773W2B4,7000000.0,1260000.0,0.18,2024-05-27,2024-06-08,PO-1548-ZCWZ,HOSN7336413677532,Net 30,1,round_number
INV-09257,BMR CONSULTORIA Y CONSTRUCCIÓN S.A.C.,58ZSPQB7321D8J3,172882.48,31118.85,0.18,2023-01-06,2023-01-09,PO-6222-SRRW,ZZGV8793828803677,Net 30,1,blacklisted_vendor
INV-07113,KPIT Technologies,38VEAAX3653Y0Y0,398205.6,71677.01,0.18,2023-05-15,2023-05-30,PO-6391-ZNPD,FKSA0820239639002,Net 60,0,none
INV-04569,Hexaware Technologies,73UYSOI6520N3R6,672569.13,121062.44,0.18,2023-10-02,2023-10-05,PO-7663-IAFD,WJUQ9385943177536,Net 45,0,none
INV-05413,Mindtree Solutions,41KAGCW4268B9S1,393409.25,70813.66,0.18,2023-05-24,2023-06-04,PO-4472-LWJG,LHQZ3386182735187,Net 60,0,none
INV-06293,Redington India,74KICEN7451I0R9,786271.09,141528.8,0.18,2024-11-18,2024-11-23,PO-7979-PHVH,SIXB8636619074973,Net 60,0,none
INV-00885,Geometric Ltd,90XHMDH5605X3E0,97110.24,17479.84,0.18,2024-10-31,2024-11-15,PO-5621-WCLI,ZVZR2605281559933,Net 60,0,none
INV-04836,Softcell Technologies,35UAQEX7902T9I4,1354865.15,243875.73,0.18,2023-02-28,2023-03-14,PO-2119-ZCTA,ZAPZ4138823350355,Net 60,0,none
INV-04558,Subex Ltd,30VHFNS3751Q1W1,2102836.94,378510.65,0.18,2023-01-30,2023-02-03,PO-6679-BTUL,ELVQ0484796554552,Net 45,0,none
INV-01951,Saksoft Ltd,80AHUXH4281M5Z6,1299111.65,233840.1,0.18,2024-06-07,2024-06-10,PO-8280-CWJB,HEZJ2452796367589,Net 45,0,none
INV-09377,KALS Info Systems,94MSBNM9654Q1J8,463349.0,83402.82,0.18,2024-04-01,2024-04-04,,DGBS9006011018028,Net 30,1,missing_po
INV-01881,Dynacons Systems,26LIUNY2215P3K8,1658112.42,298460.24,0.18,2024-04-19,2024-05-03,PO-9431-RTHO,BVBH8217355343820,Net 45,0,none
INV-06775,Mphasis Corp,14FZNUS4574A1G9,595162.82,107129.31,0.18,2024-07-08,2024-07-17,PO-8017-JHGG,XQWR8677855643397,Net 45,0,none
INV-07224,Tanla Platforms,59LWUTS7773W2B4,1905845.05,343052.11,0.18,2024-12-03,2024-12-15,PO-1110-ZZVB,HOSN7336413677532,Net 45,0,none
INV-05119,Nihilent Ltd,40FXSPS1480H9K9,443592.65,79846.68,0.18,2023-04-18,2023-04-23,PO-4276-QVVU,EEBH9895003066871,Net 45,0,none
INV-09183,Tata Elxsi,97SMFIV1461U2P8,1000390.2,180070.24,0.18,2024-10-14,2024-10-22,PO-9435-ZNUW,DLFE3096228435497,Net 30,1,changed_bank_account
INV-07517,Tata Elxsi,97SMFIV1461U2P8,1301361.84,234245.13,0.18,2023-04-28,2023-05-04,PO-7690-XUID,EGTM3209446746385,Net 30,0,none
INV-09559,Redington India,74KICEN7451I0R9,769549.37,215473.82,0.18,2024-02-26,2024-03-12,PO-7963-HHAZ,SIXB8636619074973,Net 45,1,tax_mismatch
INV-03845,Compuage Infocom,13KLEPU6075O6Y2,758303.21,136494.58,0.18,2024-04-24,2024-05-09,PO-8373-GAZS,ELRI9763961994631,Net 30,0,none
INV-06949,Compuage Infocom,13KLEPU6075O6Y2,876964.86,157853.67,0.18,2023-02-16,2023-03-01,PO-1135-KCEV,ELRI9763961994631,Net 30,0,none
INV-03755,Persistent Systems,64YNHIH3193U2F2,1055464.77,189983.66,0.18,2024-07-22,2024-07-31,PO-3348-GPZE,QFQJ7666680899218,Net 60,0,none
INV-07277,Saksoft Ltd,80AHUXH4281M5Z6,1441710.04,259507.81,0.18,2023-03-17,2023-03-29,PO-7595-VJJY,HEZJ2452796367589,Net 30,0,none
INV-05037,Persistent Systems,64YNHIH3193U2F2,1906295.45,343133.18,0.18,2023-08-21,2023-08-25,PO-3182-KZUB,QFQJ7666680899218,Net 45,0,none
INV-02545,Infostretch Corp,54JDQHL2140L0A3,97146.36,17486.34,0.18,2024-02-21,2024-02-25,PO-4516-FTCE,ATOL2872376618802,Net 45,0,none
INV-05020,Sasken Technologies,25RXQUY1695H6N4,1691992.22,304558.6,0.18,2024-07-04,2024-07-08,PO-8284-RLTN,RRWX9093164663159,Net 30,0,none
INV-01933,Accelya Solutions,24BSBQF3370E9Q0,1811792.89,326122.72,0.18,2023-08-11,2023-08-26,PO-1087-OEAD,TBBS8321851120284,Net 60,0,none
INV-09003,KPIT Technologies,38VEAAX3653Y0Y0,1226772.24,220819.0,0.18,2024-04-17,2024-04-25,PO-1454-XJID,FKSA0820239639002,Net 30,1,amount_above_po
INV-03681,Subex Ltd,30VHFNS3751Q1W1,2207803.42,397404.62,0.18,2024-11-05,2024-11-16,PO-7663-IAFD,ELVQ0484796554552,Net 30,0,none
INV-07157,Zensar IT Services,09TZXPP4803A4M3,228608.4,41149.51,0.18,2024-02-12,2024-02-23,PO-3513-GRAA,MTDJ1912550590581,Net 45,0,none
INV-05331,Newgen Software,96WDAOF1307T2B5,557090.07,100276.21,0.18,2024-05-03,2024-05-08,PO-6950-YKHA,ZVAV2798537321913,Net 45,0,none
INV-00221,Cigniti Technologies,59ECPPK4618N3Z7,94942.14,17089.59,0.18,2023-05-08,2023-05-22,PO-3262-HDFJ,SOEQ8611660011752,Net 30,0,none
INV-07744,KPIT Technologies,38VEAAX3653Y0Y0,400786.86,72141.63,0.18,2024-05-09,2024-05-23,PO-8167-ZYFF,FKSA0820239639002,Net 30,0,none
INV-O8585,Persistent Systems,64YNHIH3193U2F2,1880672.53,338521.06,0.18,2024-01-11,2024-01-26,PO-9921-GHCH,QFQJ7666680899218,Net 45,1,near_duplicate
INV-00482,Xoriant Solutions,76CCDAX0817X2D1,1580097.61,284417.57,0.18,2024-12-16,2024-12-20,PO-1226-CZDU,KMUY6413692964089,Net 60,0,none
INV-06395,Saksoft Ltd,80AHUXH4281M5Z6,1892368.67,340626.36,0.18,2023-08-25,2023-09-04,PO-0667-CMSR,HEZJ2452796367589,Net 60,0,none
